,0
0,-1.9216823959301306
1,-1.9254931301206792
2,-1.9289480037985072
3,-1.932047891907262
4,-1.9347952662742494
5,-1.9371941807944038
6,-1.9392502458092546
7,-1.9409705918949494
8,-1.9423638233516407
9,-1.9434399617618385
10,-1.944210380057553
11,-1.944687727604365
12,-1.944885846874599
13,-1.9448196823410604
14,-1.9445051822770585
15,-1.9439591941969574
16,-1.9431993547145083
17,-1.9422439746327833
18,-1.9411119201101366
19,-1.9398224907704347
20,-1.9383952956432535
21,-1.9368501278303498
22,-1.935206838798725
23,-1.9334852131979652
24,-1.9317048450902132
25,-1.9298850164655226
26,-1.9280445788932576
27,-1.926201839132232
28,-1.9243744494884145
29,-1.9225793036696122
30,-1.9208324388421079
31,-1.9191489445447902
32,-1.9175428790626385
33,-1.916027193803651
34,-1.9146136661620798
35,-1.9133128412864644
36,-1.912133983104107
37,-1.911085034884605
38,-1.9101725895544837
39,-1.9094018699034987
40,-1.9087767187508529
41,-1.908299599067531
42,-1.9079716039793029
43,-1.9077924765041923
44,-1.9077606388090955
45,-1.9078732307030066
46,-1.9081261570195005
47,-1.908514143479291
48,-1.909030800564939
49,-1.9096686948849577
50,-1.9104194274535893
51,-1.9112737182660873
52,-1.9122214965073925
53,-1.9132519956953289
54,-1.9143538530276991
55,-1.9155152121763246
56,-1.9167238287503683
57,-1.917967177636161
58,-1.9192325614113992
59,-1.9205072190280605
60,-1.9217784339606547
61,-1.9230336410244206
62,-1.924260531081863
63,-1.9254471528753103
64,-1.9265820112479366
65,-1.9276541610457318
66,-1.928653296027939
67,-1.9295698321533068
68,-1.9303949846538826
69,-1.931120838356518
70,-1.9317404107646985
71,-1.9322477074690219
72,-1.932637769513638
73,-1.9329067124073949
74,-1.933051756532274
75,-1.9330712487671227
76,-1.9329646752115601
77,-1.9327326649624843
78,-1.9323769849635983
79,-1.9319005260161317
80,-1.9313072801060707
81,-1.9306023092692097
82,-1.9297917062796843
83,-1.9288825475099232
84,-1.9278828383696864
85,-1.926801451788483
86,-1.9256480602590078
87,-1.9244330620085124
88,-1.9231675019103356
89,-1.9218629877882567
90,-1.9205316028020707
91,-1.9191858146332164
92,-1.917838382214217
93,-1.9165022607650424
94,-1.9151905059128596
95,-1.913916177679047
96,-1.912692245118677
97,-1.9115314923927518
98,-1.9104464270425108
99,-1.9094491912179363
100,-1.9085514765894234
101,-1.9077644436424712
102,-1.9070986460205
103,-1.9065639605405071
104,-1.9061695234608815
105,-1.9059236735301106
106,-1.9058339022902728
107,-1.905906812049964
108,-1.9061480818784877
109,-1.9065624419070106
110,-1.9071536561534947
111,-1.9079245140171046
112,-1.9088768305150225
113,-1.910011455260664
114,-1.911328290107928
115,-1.9128263153117147
116,-1.9145036239813416
117,-1.91635746453113
118,-1.9183842907619402
119,-1.9205798191395425
120,-1.9229390927708432
121,-1.9254565515177147
122,-1.9281261076312959
123,-1.9309412262372627
124,-1.9338950099555559
125,-1.9369802868966877
126,-1.9401897012413318
127,-1.9435158055811665
128,-1.946951154176684
129,-1.9504883962726711
130,-1.9541203686041417
131,-1.9578401862250323
132,-1.9616413307989753
133,-1.9655177355058464
134,-1.9694638657398764
135,-1.9734747948042926
136,-1.9775462738440033
137,-1.9816747953013953
138,-1.985857649230399
139,-1.9900929718605151
140,-1.9943797858649812
141,-1.9987180318550855
142,-2.0031085906955504
143,-2.007553296313035
144,-2.0120549387508504
145,-2.0166172573070087
146,-2.0212449236791947
147,-2.025943515128437
148,-2.0307194777623057
149,-2.035580080127792
150,-2.040533357392631
151,-2.0455880464811713
152,-2.0507535126159406
153,-2.056039667798331
154,-2.0614568818402046
155,-2.067015886632391
156,-2.0727276744049288
157,-2.078603390797035
158,-2.0846542236115533
159,-2.0908912881783257
160,-2.0973255102931327
161,-2.1039675077331097
162,-2.1108274713753272
163,-2.117915046962468
164,-2.125239218567603
165,-2.132808194809199
166,-2.140629298857291
167,-2.1487088632522053
168,-2.1570521305287778
169,-2.1656631606011167
170,-2.1745447458166076
171,-2.18369833453281
172,-2.193123964007749
173,-2.2028202033233937
174,-2.21278410698421
175,-2.2230111797482617
176,-2.233495353158272
177,-2.244228974144574
178,-2.255202805972511
179,-2.2664060417036214
180,-2.277826330234457
181,-2.289449814869448
182,-2.3012611842762745
183,-2.3132437355642796
184,-2.3253794491198088
185,-2.337649074727778
186,-2.3500322284072928
187,-2.362507499291529
188,-2.375052565789681
189,-2.3876443201817237
190,-2.400259000716636
191,-2.4128723302117785
192,-2.425459660086358
193,-2.4379961187057937
194,-2.4504567628670344
195,-2.462816731217913
196,-2.475051398376824
197,-2.4871365285027673
198,-2.4990484270603606
199,-2.5107640895297543
200,-2.522261345827869
201,-2.533518999234459
202,-2.5445169586545786
203,-2.5552363630973622
204,-2.5656596973095755
205,-2.5757708975705937
206,-2.585555446732678
207,-2.5950004576763406
208,-2.6040947444440325
209,-2.6128288804160897
210,-2.6211952429995162
211,-2.6291880444122393
212,-2.6368033482616746
213,-2.6440390717360103
214,-2.6508949733482545
215,-2.657372626296111
216,-2.6634753776235254
217,-2.6692082934917174
218,-2.674578090987215
219,-2.679593057010905
220,-2.68426295490437
221,-2.688598919576682
222,-2.69261334199548
223,-2.6963197439995343
224,-2.699732644475427
225,-2.7028674180173295
226,-2.7057401472558054
227,-2.7083674700981284
228,-2.7107664231685087
229,-2.712954282771202
230,-2.714948404722511
231,-2.7167660644089913
232,-2.7184242984283573
233,-2.719939749157016
234,-2.7213285135634173
235,-2.722605997550352
236,-2.7237867770614224
237,-2.7248844671284767
238,-2.725911599967533
239,-2.7268795131517933
240,-2.727798248802226
241,-2.7286764646395603
242,-2.729521357637643
243,-2.7303386009073773
244,-2.7311322943243415
245,-2.731904929292443
246,-2.732657367911856
247,-2.733388836693038
248,-2.734096934831061
249,-2.7347776569269424
250,-2.735425429916249
251,-2.736033163841319
252,-2.7365923159827505
253,-2.7370929677499536
254,-2.7375239136201444
255,-2.7378727613114657
256,-2.738126042279822
257,-2.7382693315413476
258,-2.7382873757439823
259,-2.7381642283432823
260,-2.7378833906796127
261,-2.737427957707138
262,-2.7367807670897832
263,-2.735924550355733
264,-2.734842084790651
265,-2.7335163447502526
266,-2.731930651085485
267,-2.730068817397949
268,-2.727915291879315
269,-2.7254552935355956
270,-2.722674941655247
271,-2.719561377448179
272,-2.716102876860344
273,-2.712288953654965
274,-2.7081104519456627
275,-2.70355962746782
276,-2.6986302169816976
277,-2.693317495312784
278,-2.6876183196506993
279,-2.6815311608465375
280,-2.6750561215686024
281,-2.6681949412971027
282,-2.660950988258082
283,-2.6533292385147913
284,-2.645336242549667
285,-2.6369800797808294
286,-2.6282703015627575
287,-2.6192178633203427
288,-2.609835046558101
289,-2.6001353715708584
290,-2.5901335017583227
291,-2.57984514051244
292,-2.5692869217032337
293,-2.558476294834957
294,-2.547431405979961
295,-2.5361709756219257
296,-2.5247141745533166
297,-2.513080498973726
298,-2.5012896459263563
299,-2.489361390189477
300,-2.477315463708459
301,-2.465171438612426
302,-2.452948614808058
303,-2.440665913082365
304,-2.4283417745768787
305,-2.4159940674184934
306,-2.4036400012080152
307,-2.391296049977175
308,-2.3789778841294735
309,-2.3667003117806957
310,-2.3544772298123746
311,-2.3423215848469425
312,-2.3302453442478575
313,-2.3182594771428002
314,-2.306373945364091
315,-2.294597704098919
316,-2.2829387119438906
317,-2.2714039499646117
318,-2.2599994492726645
319,-2.2487303265503282
320,-2.2376008268781513
321,-2.2266143731534873
322,-2.2157736213291948
323,-2.205080520652057
324,-2.194536378040288
325,-2.1841419257091177
326,-2.17389739113331
327,-2.163802568425524
328,-2.153856890209879
329,-2.1440594990807504
330,-2.134409317757611
331,-2.1249051170772786
332,-2.1155455810049677
333,-2.1063293678943573
334,-2.0972551672842457
335,-2.088321751584222
336,-2.079528022073619
337,-2.0708730487160283
338,-2.0623561033747193
339,-2.0539766861018185
340,-2.045734544264724
341,-2.037629684366264
342,-2.0296623765092394
343,-2.021833151550333
344,-2.0141427910818352
345,-2.0065923104710963
346,-1.9991829352761477
347,-1.9919160714405317
348,-1.98479326974996
349,-1.9778161851073552
350,-1.9709865312499937
351,-1.9643060315922536
352,-1.9577763669292878
353,-1.9513991207799475
354,-1.945175723181171
355,-1.939107393770459
356,-1.9331950850074453
357,-1.9274394263900623
358,-1.921840670515046
359,-1.9163986418168018
360,-1.9111126887928334
361,-1.905981640488582
362,-1.9010037679696712
363,-1.8961767514559889
364,-1.8914976537300128
365,-1.8869629003622315
366,-1.8825682672199133
367,-1.878308875642918
368,-1.8741791955823575
369,-1.8701730569057995
370,-1.8662836689774085
371,-1.862503648523722
372,-1.8588250556971333
373,-1.8552394381502695
374,-1.851737882836681
375,-1.8483110751576297
376,-1.8449493649822464
377,-1.8416428389800996
378,-1.8383813986221933
379,-1.8351548431295719
380,-1.8319529565790094
381,-1.8287655983133153
382,-1.8255827957506923
383,-1.8223948386435869
384,-1.8191923738034488
385,-1.8159664992840971
386,-1.812708857003288
387,-1.8094117227799205
388,-1.8060680927731858
389,-1.8026717653298756
