,0
0,22.0
1,27.0
2,31.0
3,32.0
4,31.0
5,32.0
6,31.0
7,30.0
8,29.0
9,27.0
10,27.0
11,27.0
12,30.0
13,32.0
14,34.0
15,34.0
16,34.0
17,36.0
18,39.0
19,40.0
20,41.0
21,39.0
22,38.0
23,40.0
24,42.0
25,42.0
26,40.0
27,38.0
28,37.0
29,34.0
30,31.0
31,30.0
32,29.0
33,28.0
34,28.0
35,27.0
36,28.0
37,27.0
38,26.0
39,25.0
40,27.0
41,28.0
42,28.0
43,30.0
44,31.0
45,32.0
46,33.0
47,32.0
48,32.0
49,32.0
50,31.0
51,30.0
52,30.0
53,29.0
54,29.0
55,29.0
56,29.0
57,28.0
58,28.0
59,28.0
60,29.0
61,30.0
62,31.0
63,32.0
64,33.0
65,33.0
66,33.0
67,29.0
68,19.0
69,22.0
70,31.0
71,30.0
72,29.0
73,30.0
74,31.0
75,35.0
76,36.0
77,37.0
78,37.0
79,35.0
80,38.0
81,54.0
82,50.0
83,46.0
84,43.0
85,41.0
86,37.0
87,34.0
88,34.0
89,34.0
90,32.0
91,32.0
92,31.0
93,30.0
94,28.0
95,29.0
96,32.0
97,31.0
98,23.0
99,22.0
100,31.0
101,29.0
102,26.0
103,25.0
104,24.0
105,26.0
106,29.0
107,25.0
108,26.0
109,31.0
110,35.0
111,36.0
112,36.0
113,34.0
114,32.0
115,31.0
116,31.0
117,28.0
118,26.0
119,28.0
120,29.0
121,32.0
122,35.0
123,39.0
124,42.0
125,45.0
126,45.0
127,42.0
128,40.0
129,37.0
130,35.0
131,33.0
132,30.0
133,27.0
134,28.0
135,30.0
136,31.0
137,31.0
138,31.0
139,31.0
140,31.0
141,31.0
142,31.0
143,33.0
144,34.0
145,33.0
146,32.0
147,31.0
148,31.0
149,30.0
150,30.0
151,29.0
152,27.0
153,26.0
154,26.0
155,26.0
156,27.0
157,28.0
158,28.0
159,27.0
160,26.0
161,28.0
162,28.0
163,31.0
164,37.0
165,37.0
166,32.0
167,26.0
168,24.0
169,28.0
170,30.0
171,28.0
172,28.0
173,26.0
174,29.0
175,29.0
176,33.0
177,37.0
178,38.0
179,37.0
180,37.0
181,36.0
182,34.0
183,32.0
184,33.0
185,35.0
186,38.0
187,38.0
188,38.0
189,39.0
190,39.0
191,38.0
192,40.0
193,40.0
194,36.0
195,34.0
196,35.0
197,36.0
198,35.0
199,36.0
200,36.0
201,35.0
202,35.0
203,37.0
204,38.0
205,38.0
206,38.0
207,38.0
208,38.0
209,38.0
210,35.0
211,33.0
212,30.0
213,28.0
214,27.0
215,27.0
216,26.0
217,24.0
218,23.0
219,22.0
220,22.0
221,22.0
222,23.0
223,23.0
224,22.0
225,21.0
226,23.0
227,23.0
228,27.0
229,30.0
230,33.0
231,32.0
232,28.0
233,33.0
234,33.0
235,33.0
236,31.0
237,28.0
238,26.0
239,27.0
240,28.0
241,27.0
242,27.0
243,29.0
244,30.0
245,27.0
246,28.0
247,30.0
248,36.0
249,40.0
250,42.0
251,44.0
252,45.0
253,44.0
254,45.0
255,46.0
256,46.0
257,46.0
258,43.0
259,42.0
260,42.0
261,41.0
262,40.0
263,38.0
264,35.0
265,32.0
266,30.0
267,31.0
268,30.0
