,0
0,34.0
1,32.0
2,30.0
3,28.0
4,27.0
5,33.0
6,38.0
7,37.0
8,34.0
9,33.0
10,34.0
11,35.0
12,35.0
13,34.0
14,33.0
15,33.0
16,32.0
17,31.0
18,31.0
19,32.0
20,31.0
21,31.0
22,31.0
23,31.0
24,32.0
25,32.0
26,31.0
27,31.0
28,30.0
29,31.0
30,30.0
31,26.0
32,22.0
33,25.0
34,24.0
35,28.0
36,27.0
37,19.0
38,11.0
39,15.0
40,28.0
41,28.0
42,33.0
43,28.0
44,25.0
45,28.0
46,32.0
47,39.0
48,44.0
49,53.0
50,55.0
51,51.0
52,44.0
53,48.0
54,48.0
55,43.0
56,42.0
57,42.0
58,42.0
59,39.0
60,38.0
61,35.0
62,34.0
63,33.0
64,33.0
65,33.0
66,33.0
67,32.0
68,32.0
69,32.0
70,32.0
71,29.0
72,28.0
73,27.0
74,28.0
75,29.0
76,28.0
77,27.0
78,28.0
79,29.0
80,30.0
81,23.0
82,21.0
83,26.0
84,24.0
85,24.0
86,19.0
87,19.0
88,28.0
89,26.0
90,19.0
91,19.0
92,23.0
93,25.0
94,28.0
95,34.0
96,37.0
97,35.0
98,35.0
99,35.0
100,37.0
101,36.0
102,35.0
103,35.0
104,34.0
105,34.0
106,37.0
107,39.0
108,39.0
109,38.0
110,38.0
111,37.0
112,35.0
113,34.0
114,33.0
115,33.0
116,32.0
117,34.0
118,34.0
119,33.0
120,32.0
121,33.0
122,33.0
123,32.0
124,33.0
125,31.0
126,27.0
127,26.0
128,21.0
129,21.0
130,21.0
131,23.0
132,16.0
133,17.0
134,12.0
135,18.0
136,29.0
137,32.0
138,40.0
139,38.0
140,37.0
141,39.0
142,42.0
143,44.0
144,49.0
145,49.0
146,48.0
147,46.0
148,43.0
149,42.0
150,43.0
151,42.0
152,40.0
153,39.0
154,38.0
155,36.0
156,35.0
157,34.0
158,32.0
159,32.0
160,31.0
161,31.0
162,31.0
163,31.0
164,32.0
165,32.0
166,29.0
167,26.0
168,26.0
169,27.0
170,28.0
171,28.0
172,27.0
173,27.0
174,28.0
175,28.0
176,27.0
177,22.0
178,14.0
179,18.0
180,23.0
181,23.0
182,24.0
183,31.0
184,27.0
185,25.0
186,25.0
187,26.0
188,28.0
189,34.0
190,37.0
191,34.0
192,32.0
193,35.0
194,36.0
195,35.0
196,34.0
197,36.0
198,39.0
199,36.0
200,35.0
201,34.0
202,35.0
203,38.0
204,39.0
205,38.0
206,37.0
207,37.0
208,37.0
209,37.0
210,35.0
211,35.0
212,35.0
213,34.0
214,34.0
215,33.0
216,32.0
217,30.0
218,30.0
219,32.0
220,30.0
221,26.0
222,21.0
223,22.0
224,22.0
225,25.0
226,20.0
227,15.0
228,13.0
229,21.0
230,25.0
231,24.0
232,32.0
233,29.0
234,26.0
235,25.0
236,33.0
237,42.0
238,52.0
239,56.0
240,50.0
241,51.0
242,50.0
243,48.0
244,44.0
245,42.0
246,42.0
247,42.0
248,40.0
249,38.0
250,36.0
251,34.0
252,33.0
253,32.0
254,31.0
255,31.0
256,31.0
257,32.0
258,31.0
259,28.0
260,27.0
261,27.0
262,28.0
263,29.0
264,30.0
265,29.0
266,30.0
267,29.0
268,29.0
269,29.0
270,27.0
271,24.0
272,28.0
273,22.0
274,17.0
275,22.0
276,21.0
277,26.0
278,24.0
279,20.0
280,21.0
281,20.0
282,21.0
283,26.0
284,34.0
285,37.0
286,35.0
287,33.0
288,35.0
289,37.0
290,39.0
291,38.0
292,39.0
293,39.0
294,38.0
295,37.0
296,37.0
297,36.0
298,35.0
299,34.0
300,34.0
301,34.0
302,34.0
303,33.0
304,33.0
305,33.0
306,33.0
307,33.0
308,32.0
309,32.0
310,32.0
311,33.0
312,32.0
313,32.0
314,32.0
315,33.0
316,31.0
317,27.0
318,24.0
319,24.0
320,23.0
321,24.0
322,24.0
323,18.0
324,12.0
325,16.0
326,27.0
327,23.0
328,30.0
329,30.0
330,33.0
331,41.0
332,46.0
333,49.0
334,50.0
335,49.0
336,47.0
337,48.0
338,48.0
339,46.0
340,45.0
341,44.0
342,42.0
343,39.0
344,38.0
345,36.0
346,35.0
347,34.0
348,33.0
349,31.0
350,32.0
351,31.0
352,31.0
353,30.0
354,30.0
355,30.0
356,28.0
357,27.0
358,28.0
359,28.0
360,29.0
361,29.0
362,29.0
363,29.0
364,32.0
365,29.0
366,25.0
367,23.0
368,17.0
369,20.0
370,25.0
371,21.0
372,27.0
373,21.0
374,18.0
375,19.0
376,20.0
377,23.0
378,26.0
379,33.0
380,37.0
381,37.0
382,35.0
383,36.0
384,38.0
385,38.0
386,37.0
387,37.0
388,37.0
389,37.0
390,37.0
391,36.0
392,36.0
393,35.0
394,35.0
395,34.0
396,34.0
397,33.0
398,33.0
399,33.0
400,32.0
401,32.0
402,33.0
403,32.0
404,33.0
405,33.0
406,34.0
407,35.0
408,33.0
409,31.0
410,32.0
411,32.0
412,29.0
413,29.0
414,27.0
415,25.0
416,25.0
417,24.0
418,19.0
419,8.0
420,20.0
421,24.0
422,28.0
423,31.0
424,32.0
425,34.0
426,41.0
427,43.0
428,45.0
429,47.0
430,43.0
431,43.0
432,44.0
433,44.0
434,44.0
435,43.0
436,42.0
