,0
0,32.0
1,24.0
2,29.0
3,25.0
4,24.0
5,32.0
6,31.0
7,34.0
8,39.0
9,36.0
10,32.0
11,33.0
12,34.0
13,34.0
14,35.0
15,36.0
16,36.0
17,36.0
18,27.0
19,15.0
20,15.0
21,24.0
22,32.0
23,33.0
24,32.0
25,34.0
26,36.0
27,37.0
28,36.0
29,40.0
30,36.0
31,30.0
32,31.0
33,33.0
34,31.0
35,32.0
36,32.0
37,30.0
38,26.0
39,24.0
40,23.0
41,23.0
42,24.0
43,24.0
44,26.0
45,28.0
46,27.0
47,25.0
48,30.0
49,32.0
50,27.0
51,30.0
52,35.0
53,40.0
54,43.0
55,35.0
56,35.0
57,35.0
58,24.0
59,16.0
60,19.0
61,24.0
62,34.0
63,43.0
64,56.0
65,50.0
66,39.0
67,20.0
68,23.0
69,30.0
70,27.0
71,27.0
72,25.0
73,23.0
74,20.0
75,19.0
76,20.0
77,21.0
78,24.0
79,27.0
80,30.0
81,31.0
82,33.0
83,33.0
84,32.0
85,30.0
86,31.0
87,38.0
88,41.0
89,37.0
90,38.0
91,37.0
92,34.0
93,31.0
94,36.0
95,36.0
96,39.0
97,37.0
98,15.0
99,14.0
100,25.0
101,37.0
102,33.0
103,29.0
104,27.0
105,29.0
106,34.0
107,34.0
108,35.0
109,39.0
110,54.0
111,61.0
112,31.0
113,21.0
114,29.0
115,30.0
116,29.0
117,28.0
118,26.0
119,21.0
120,22.0
121,24.0
122,24.0
123,23.0
124,22.0
125,18.0
126,22.0
127,29.0
128,37.0
129,35.0
130,33.0
131,37.0
132,40.0
133,32.0
134,32.0
135,33.0
136,33.0
137,24.0
138,17.0
139,18.0
140,19.0
141,29.0
142,34.0
143,47.0
144,52.0
145,57.0
146,55.0
147,35.0
148,14.0
149,20.0
150,24.0
151,25.0
152,20.0
153,20.0
154,18.0
155,22.0
156,27.0
157,29.0
158,28.0
159,26.0
160,28.0
161,32.0
162,33.0
163,26.0
164,22.0
165,28.0
166,33.0
167,42.0
168,40.0
169,34.0
170,38.0
171,38.0
172,37.0
173,37.0
174,34.0
175,36.0
176,33.0
177,32.0
178,22.0
179,21.0
180,29.0
181,32.0
182,33.0
183,34.0
184,36.0
185,38.0
186,36.0
187,37.0
188,39.0
189,32.0
190,30.0
191,33.0
192,32.0
193,31.0
194,34.0
195,27.0
196,22.0
197,22.0
198,22.0
199,23.0
200,26.0
201,26.0
202,26.0
203,28.0
204,29.0
205,31.0
206,31.0
207,29.0
208,25.0
209,30.0
210,38.0
211,43.0
212,38.0
213,35.0
214,34.0
215,32.0
216,31.0
217,22.0
218,19.0
219,28.0
220,32.0
221,44.0
222,45.0
223,40.0
224,30.0
225,28.0
226,22.0
227,24.0
228,27.0
229,29.0
230,18.0
231,14.0
232,20.0
233,25.0
234,26.0
235,27.0
236,32.0
237,32.0
238,33.0
239,34.0
240,37.0
241,34.0
242,26.0
243,27.0
244,31.0
245,32.0
246,33.0
247,35.0
248,38.0
249,39.0
250,40.0
251,41.0
252,37.0
253,39.0
254,36.0
255,44.0
256,35.0
257,23.0
258,18.0
259,15.0
260,22.0
261,30.0
262,28.0
263,27.0
264,33.0
265,38.0
266,37.0
267,33.0
268,32.0
269,30.0
270,34.0
271,36.0
272,31.0
273,32.0
274,30.0
275,28.0
276,26.0
277,25.0
278,25.0
279,26.0
280,26.0
281,27.0
282,29.0
283,31.0
284,30.0
285,27.0
286,25.0
287,28.0
288,34.0
289,37.0
290,34.0
291,38.0
292,45.0
293,38.0
294,33.0
295,38.0
296,29.0
297,21.0
298,18.0
299,21.0
300,28.0
301,32.0
302,37.0
303,40.0
304,34.0
305,33.0
306,26.0
307,19.0
308,23.0
309,24.0
310,20.0
311,15.0
312,19.0
313,25.0
314,33.0
315,36.0
316,38.0
317,36.0
318,34.0
319,33.0
320,31.0
321,31.0
322,31.0
323,29.0
324,33.0
325,36.0
326,38.0
327,33.0
328,33.0
329,35.0
330,39.0
331,38.0
332,39.0
333,49.0
334,48.0
335,34.0
336,18.0
337,17.0
338,14.0
339,17.0
340,27.0
341,25.0
342,28.0
343,32.0
344,33.0
345,32.0
346,35.0
347,34.0
348,34.0
349,39.0
350,38.0
351,29.0
352,32.0
353,31.0
354,31.0
355,27.0
356,25.0
357,25.0
358,27.0
359,30.0
360,29.0
361,23.0
362,25.0
363,29.0
364,30.0
365,29.0
366,27.0
367,28.0
368,31.0
369,34.0
370,40.0
371,41.0
372,38.0
373,36.0
374,39.0
375,42.0
376,38.0
377,25.0
378,13.0
379,18.0
380,26.0
381,39.0
382,45.0
383,40.0
384,34.0
385,28.0
386,17.0
387,20.0
388,24.0
389,22.0
390,22.0
391,23.0
392,21.0
393,28.0
394,31.0
395,34.0
396,32.0
397,30.0
398,27.0
399,26.0
400,30.0
401,31.0
402,29.0
403,28.0
404,29.0
405,31.0
406,37.0
407,34.0
408,35.0
409,40.0
410,41.0
411,38.0
412,43.0
413,49.0
414,48.0
415,29.0
416,17.0
417,19.0
418,16.0
419,28.0
420,41.0
421,31.0
422,31.0
423,36.0
424,37.0
425,34.0
426,31.0
427,26.0
428,30.0
429,36.0
430,39.0
431,32.0
432,30.0
433,30.0
434,28.0
435,26.0
436,25.0
437,24.0
438,24.0
439,25.0
440,26.0
441,28.0
442,29.0
443,29.0
444,26.0
445,23.0
446,24.0
447,29.0
448,35.0
449,38.0
450,36.0
451,36.0
452,36.0
453,33.0
454,38.0
455,46.0
456,33.0
457,27.0
458,16.0
459,17.0
460,29.0
461,40.0
462,47.0
463,48.0
464,37.0
465,28.0
466,22.0
467,22.0
468,17.0
469,16.0
470,20.0
471,19.0
472,24.0
473,27.0
474,28.0
475,31.0
476,31.0
477,29.0
478,29.0
479,30.0
480,34.0
481,38.0
482,32.0
483,25.0
484,26.0
485,33.0
486,40.0
487,33.0
488,34.0
489,39.0
490,40.0
491,39.0
492,41.0
493,45.0
494,42.0
495,21.0
496,19.0
497,18.0
498,24.0
499,30.0
500,38.0
501,29.0
502,27.0
503,40.0
504,43.0
505,36.0
506,35.0
507,32.0
508,26.0
509,33.0
510,34.0
511,35.0
512,32.0
513,29.0
514,25.0
515,25.0
516,24.0
517,24.0
518,24.0
519,26.0
520,28.0
521,27.0
522,29.0
523,30.0
524,31.0
525,30.0
526,31.0
527,35.0
528,45.0
529,37.0
530,31.0
531,34.0
532,34.0
533,35.0
534,33.0
535,34.0
536,32.0
537,40.0
538,35.0
539,15.0
540,15.0
541,18.0
542,22.0
543,26.0
544,30.0
545,33.0
546,36.0
547,36.0
548,36.0
549,36.0
550,37.0
551,34.0
552,31.0
553,26.0
554,26.0
555,27.0
556,35.0
557,36.0
558,30.0
559,20.0
560,15.0
561,14.0
562,18.0
563,30.0
564,37.0
565,39.0
566,39.0
567,36.0
568,39.0
569,49.0
570,43.0
571,36.0
572,32.0
573,33.0
574,35.0
575,38.0
576,37.0
577,38.0
578,38.0
579,39.0
580,41.0
581,34.0
582,30.0
583,31.0
584,33.0
585,24.0
586,21.0
587,20.0
588,22.0
589,24.0
590,22.0
591,21.0
592,21.0
593,21.0
594,21.0
595,23.0
596,24.0
597,25.0
598,29.0
599,31.0
600,23.0
601,27.0
602,34.0
603,33.0
604,33.0
605,31.0
606,29.0
607,31.0
608,36.0
609,40.0
610,44.0
611,46.0
612,40.0
613,35.0
614,31.0
615,32.0
616,35.0
617,46.0
618,31.0
619,14.0
620,11.0
621,13.0
622,16.0
623,22.0
624,32.0
625,36.0
626,38.0
627,39.0
628,38.0
629,38.0
630,33.0
631,35.0
632,32.0
633,20.0
634,23.0
635,26.0
636,34.0
637,40.0
638,35.0
639,24.0
640,17.0
641,9.0
642,18.0
643,33.0
644,39.0
645,38.0
646,35.0
647,33.0
648,33.0
649,43.0
650,44.0
651,38.0
652,34.0
653,30.0
654,33.0
655,38.0
656,40.0
657,40.0
658,41.0
659,38.0
660,40.0
661,45.0
662,32.0
