,0
0,32.0
1,42.0
2,39.0
3,38.0
4,35.0
5,33.0
6,30.0
7,29.0
8,28.0
9,27.0
10,26.0
11,25.0
12,24.0
13,24.0
14,24.0
15,24.0
16,25.0
17,26.0
18,27.0
19,28.0
20,29.0
21,31.0
22,31.0
23,31.0
24,32.0
25,32.0
26,32.0
27,32.0
28,33.0
29,33.0
30,33.0
31,34.0
32,35.0
33,36.0
34,35.0
35,35.0
36,34.0
37,34.0
38,34.0
39,32.0
40,31.0
41,31.0
42,31.0
43,32.0
44,31.0
45,31.0
46,29.0
47,29.0
48,31.0
49,32.0
50,33.0
51,35.0
52,37.0
53,39.0
54,41.0
55,42.0
56,42.0
57,40.0
58,41.0
59,43.0
60,44.0
61,44.0
62,43.0
63,42.0
64,42.0
65,41.0
66,40.0
67,41.0
68,41.0
69,40.0
70,40.0
71,41.0
72,44.0
73,47.0
74,47.0
75,45.0
76,41.0
77,38.0
78,34.0
79,32.0
80,30.0
81,25.0
82,22.0
83,20.0
84,18.0
85,17.0
86,16.0
87,17.0
88,19.0
89,20.0
90,17.0
91,16.0
92,19.0
93,20.0
94,20.0
95,19.0
96,18.0
97,18.0
98,19.0
99,19.0
100,19.0
101,20.0
102,21.0
103,22.0
104,23.0
105,24.0
106,25.0
107,27.0
108,28.0
109,28.0
110,30.0
111,31.0
112,32.0
113,32.0
114,34.0
115,36.0
116,36.0
117,37.0
118,37.0
119,37.0
120,37.0
121,38.0
122,38.0
123,38.0
124,38.0
125,38.0
126,36.0
127,35.0
128,32.0
129,29.0
130,28.0
131,28.0
132,30.0
133,30.0
134,30.0
135,32.0
136,35.0
137,37.0
138,39.0
139,41.0
140,45.0
141,47.0
142,48.0
143,50.0
144,51.0
145,51.0
146,50.0
147,48.0
148,46.0
149,44.0
150,43.0
151,41.0
152,38.0
153,36.0
154,35.0
155,34.0
156,33.0
157,33.0
158,32.0
159,31.0
160,30.0
161,30.0
162,27.0
163,25.0
164,26.0
165,28.0
166,33.0
167,37.0
168,43.0
169,45.0
170,39.0
171,33.0
172,34.0
173,35.0
174,32.0
175,30.0
176,28.0
177,27.0
178,26.0
179,28.0
180,29.0
181,28.0
182,27.0
183,25.0
184,20.0
185,19.0
186,18.0
187,16.0
188,16.0
189,17.0
190,19.0
191,20.0
192,20.0
193,20.0
194,20.0
195,20.0
196,21.0
197,22.0
198,22.0
199,21.0
200,23.0
201,25.0
202,28.0
203,28.0
204,29.0
205,30.0
206,32.0
207,32.0
208,32.0
209,32.0
210,32.0
211,33.0
212,36.0
213,38.0
214,39.0
215,37.0
216,37.0
217,39.0
218,39.0
219,39.0
220,39.0
221,39.0
222,39.0
223,39.0
224,38.0
225,36.0
226,33.0
227,31.0
228,32.0
229,33.0
230,35.0
231,38.0
232,40.0
233,40.0
234,40.0
235,40.0
236,39.0
237,40.0
238,41.0
239,42.0
240,43.0
241,43.0
242,43.0
243,41.0
244,39.0
245,37.0
246,38.0
247,41.0
248,42.0
249,41.0
250,39.0
251,38.0
252,37.0
253,38.0
254,40.0
255,39.0
256,38.0
257,37.0
258,36.0
259,33.0
260,30.0
261,28.0
262,25.0
263,23.0
264,21.0
265,21.0
266,21.0
267,20.0
268,20.0
269,20.0
270,20.0
271,20.0
272,22.0
273,23.0
274,23.0
275,24.0
276,24.0
277,25.0
278,26.0
279,26.0
280,27.0
281,27.0
282,27.0
283,27.0
284,27.0
285,28.0
286,28.0
287,28.0
288,28.0
289,28.0
290,28.0
291,29.0
292,29.0
293,30.0
294,30.0
295,30.0
296,31.0
297,31.0
298,32.0
299,33.0
300,33.0
301,34.0
302,34.0
