,0
0,24.0
1,25.0
2,36.0
3,39.0
4,43.0
5,38.0
6,37.0
7,41.0
8,42.0
9,34.0
10,27.0
11,28.0
12,19.0
13,15.0
14,18.0
15,21.0
16,25.0
17,27.0
18,28.0
19,31.0
20,31.0
21,29.0
22,23.0
23,20.0
24,24.0
25,31.0
26,30.0
27,39.0
28,39.0
29,32.0
30,34.0
31,30.0
32,26.0
33,26.0
34,32.0
35,35.0
36,36.0
37,36.0
38,30.0
39,25.0
40,29.0
41,38.0
42,37.0
43,37.0
44,39.0
45,47.0
46,39.0
47,16.0
48,25.0
49,35.0
50,38.0
51,38.0
52,37.0
53,30.0
54,28.0
55,22.0
56,15.0
57,21.0
58,33.0
59,34.0
60,35.0
61,36.0
62,40.0
63,39.0
64,25.0
65,24.0
66,13.0
67,14.0
68,13.0
69,19.0
70,44.0
71,52.0
72,49.0
73,48.0
74,42.0
75,41.0
76,42.0
77,38.0
78,32.0
79,41.0
80,21.0
81,6.0
82,16.0
83,20.0
84,27.0
85,26.0
86,25.0
87,27.0
88,26.0
89,24.0
90,29.0
91,17.0
92,19.0
93,33.0
94,40.0
95,31.0
96,22.0
97,24.0
98,30.0
99,29.0
100,28.0
101,32.0
102,42.0
103,50.0
104,34.0
105,30.0
106,28.0
107,29.0
108,32.0
109,41.0
110,37.0
111,31.0
112,40.0
113,44.0
114,34.0
115,25.0
116,25.0
117,32.0
118,38.0
119,36.0
120,35.0
121,32.0
122,28.0
123,25.0
124,21.0
125,23.0
126,31.0
127,36.0
128,36.0
129,42.0
130,45.0
131,38.0
132,26.0
133,21.0
134,13.0
135,9.0
136,16.0
137,17.0
138,33.0
139,47.0
140,51.0
141,45.0
142,44.0
143,42.0
144,45.0
145,35.0
146,33.0
147,27.0
148,16.0
149,19.0
150,17.0
151,20.0
152,27.0
153,29.0
154,29.0
155,29.0
156,24.0
157,24.0
158,20.0
159,19.0
160,28.0
161,33.0
162,39.0
163,47.0
164,38.0
165,27.0
166,28.0
167,20.0
168,23.0
169,30.0
170,32.0
171,35.0
172,33.0
173,29.0
174,25.0
175,27.0
176,33.0
177,42.0
178,37.0
179,30.0
180,37.0
181,42.0
182,50.0
183,31.0
184,19.0
185,29.0
186,34.0
187,35.0
188,35.0
189,31.0
190,27.0
191,21.0
192,21.0
193,29.0
194,36.0
195,38.0
196,39.0
197,56.0
198,39.0
199,31.0
200,21.0
201,20.0
202,14.0
203,12.0
204,14.0
205,19.0
206,37.0
207,48.0
208,51.0
209,44.0
210,41.0
211,43.0
212,43.0
213,32.0
214,33.0
215,24.0
216,9.0
217,10.0
218,18.0
219,21.0
220,27.0
221,29.0
222,30.0
223,32.0
224,31.0
225,29.0
226,24.0
227,21.0
228,29.0
229,32.0
230,37.0
231,42.0
232,32.0
233,24.0
234,18.0
235,19.0
236,25.0
237,38.0
238,42.0
239,42.0
240,25.0
241,14.0
242,32.0
243,43.0
244,40.0
245,39.0
246,39.0
247,47.0
248,48.0
249,25.0
250,24.0
251,28.0
252,35.0
253,39.0
254,42.0
255,33.0
256,27.0
257,16.0
258,22.0
259,27.0
260,31.0
261,38.0
262,42.0
263,46.0
264,41.0
265,33.0
266,27.0
267,17.0
268,22.0
269,12.0
270,18.0
271,29.0
272,35.0
273,29.0
274,39.0
275,42.0
276,52.0
277,30.0
278,19.0
279,31.0
280,25.0
281,20.0
282,19.0
283,16.0
284,20.0
285,26.0
286,34.0
287,36.0
288,34.0
289,29.0
290,27.0
291,26.0
292,22.0
293,23.0
294,33.0
295,34.0
296,38.0
297,42.0
298,39.0
299,32.0
300,31.0
301,31.0
302,29.0
303,30.0
304,35.0
305,36.0
306,29.0
307,26.0
308,22.0
309,18.0
310,34.0
311,38.0
312,45.0
313,46.0
314,50.0
315,22.0
316,10.0
317,33.0
318,38.0
319,42.0
320,41.0
321,35.0
322,31.0
323,20.0
324,16.0
325,25.0
326,32.0
327,36.0
328,40.0
329,41.0
330,44.0
331,45.0
332,36.0
333,34.0
334,21.0
335,16.0
336,25.0
337,21.0
338,27.0
339,20.0
340,27.0
341,35.0
342,47.0
343,37.0
344,17.0
345,24.0
346,24.0
347,28.0
348,26.0
349,23.0
350,21.0
351,25.0
352,30.0
353,33.0
354,33.0
355,32.0
356,29.0
357,29.0
358,22.0
359,22.0
360,30.0
361,35.0
362,33.0
363,28.0
364,36.0
365,52.0
366,46.0
367,25.0
368,25.0
369,21.0
370,25.0
371,32.0
372,36.0
373,37.0
374,36.0
375,36.0
376,38.0
377,35.0
378,35.0
379,34.0
380,29.0
381,28.0
382,28.0
383,33.0
384,35.0
385,35.0
386,35.0
387,37.0
388,34.0
389,28.0
390,27.0
391,22.0
392,21.0
393,27.0
394,30.0
395,36.0
396,41.0
397,46.0
398,34.0
399,30.0
400,22.0
401,21.0
402,21.0
403,18.0
404,26.0
405,34.0
406,37.0
407,39.0
408,39.0
409,48.0
410,32.0
411,20.0
412,37.0
413,24.0
414,23.0
415,19.0
416,17.0
417,17.0
418,23.0
419,28.0
420,34.0
421,31.0
422,31.0
423,30.0
424,24.0
425,22.0
426,33.0
427,36.0
428,37.0
429,39.0
430,42.0
431,39.0
432,34.0
433,29.0
434,25.0
435,28.0
436,32.0
437,34.0
438,37.0
439,36.0
440,32.0
441,27.0
442,27.0
443,29.0
444,32.0
445,28.0
446,37.0
447,49.0
448,31.0
449,20.0
450,27.0
451,29.0
452,33.0
453,39.0
454,39.0
455,34.0
456,29.0
457,17.0
458,20.0
459,28.0
460,35.0
461,35.0
462,46.0
463,48.0
464,39.0
465,24.0
466,18.0
467,15.0
468,16.0
469,5.0
470,6.0
471,41.0
472,48.0
473,50.0
474,45.0
475,41.0
476,36.0
477,38.0
478,33.0
479,25.0
480,23.0
481,22.0
482,22.0
483,27.0
484,34.0
485,36.0
486,33.0
487,32.0
488,29.0
489,28.0
490,29.0
491,32.0
492,39.0
493,38.0
494,35.0
495,24.0
496,13.0
497,18.0
498,22.0
499,25.0
500,28.0
501,31.0
502,32.0
503,33.0
504,34.0
505,33.0
506,34.0
507,38.0
508,37.0
509,24.0
510,19.0
511,21.0
512,27.0
513,29.0
514,32.0
515,32.0
516,30.0
517,31.0
518,37.0
519,36.0
520,36.0
521,34.0
522,34.0
523,33.0
524,34.0
525,33.0
526,35.0
527,34.0
528,37.0
529,37.0
530,48.0
531,53.0
532,25.0
533,24.0
534,24.0
535,22.0
536,22.0
537,23.0
538,21.0
539,21.0
540,24.0
541,27.0
542,29.0
543,29.0
544,29.0
545,26.0
546,22.0
547,25.0
548,22.0
549,16.0
550,24.0
551,30.0
552,36.0
553,37.0
554,39.0
555,39.0
556,43.0
557,44.0
558,46.0
559,42.0
560,51.0
561,35.0
562,26.0
563,31.0
564,33.0
565,21.0
566,14.0
567,13.0
568,19.0
569,28.0
570,31.0
571,33.0
572,35.0
573,36.0
574,38.0
575,38.0
576,29.0
577,22.0
578,22.0
579,25.0
580,30.0
581,33.0
582,33.0
583,31.0
584,30.0
585,31.0
586,33.0
587,32.0
588,33.0
589,33.0
590,35.0
591,33.0
592,37.0
593,37.0
594,40.0
595,39.0
596,54.0
597,44.0
598,21.0
599,27.0
600,22.0
601,19.0
602,23.0
603,25.0
604,24.0
605,27.0
606,27.0
607,29.0
608,29.0
609,26.0
610,22.0
611,24.0
612,23.0
613,15.0
614,22.0
615,29.0
616,31.0
617,34.0
618,37.0
619,39.0
620,44.0
621,46.0
622,49.0
623,45.0
624,30.0
625,31.0
626,25.0
627,16.0
628,15.0
629,12.0
630,20.0
631,24.0
632,30.0
633,32.0
634,31.0
635,25.0
636,27.0
637,23.0
638,20.0
639,18.0
640,21.0
641,27.0
642,32.0
643,36.0
644,37.0
645,38.0
646,41.0
647,43.0
648,44.0
649,44.0
650,40.0
651,45.0
652,38.0
653,24.0
654,24.0
655,19.0
656,19.0
657,20.0
658,23.0
659,28.0
660,31.0
661,32.0
662,32.0
663,31.0
664,32.0
665,32.0
666,32.0
667,37.0
668,36.0
669,26.0
670,19.0
671,23.0
672,30.0
673,33.0
674,36.0
675,35.0
676,32.0
677,28.0
678,31.0
679,33.0
680,35.0
681,34.0
682,34.0
683,34.0
684,34.0
685,32.0
686,35.0
687,34.0
688,38.0
689,39.0
690,51.0
691,40.0
692,23.0
693,29.0
694,24.0
695,22.0
696,20.0
697,20.0
698,22.0
699,24.0
700,26.0
701,30.0
702,31.0
703,30.0
704,27.0
705,25.0
706,23.0
707,25.0
708,26.0
709,27.0
710,30.0
711,33.0
712,33.0
713,35.0
714,36.0
715,42.0
716,44.0
717,48.0
718,45.0
719,27.0
720,31.0
721,31.0
722,19.0
723,12.0
724,14.0
725,20.0
726,28.0
727,32.0
728,34.0
729,34.0
730,35.0
731,37.0
732,43.0
733,36.0
734,23.0
735,19.0
736,19.0
737,27.0
738,34.0
739,41.0
740,34.0
741,32.0
742,32.0
743,32.0
744,33.0
745,35.0
746,35.0
747,35.0
748,34.0
749,34.0
750,35.0
751,36.0
752,38.0
753,38.0
754,49.0
755,45.0
756,27.0
757,27.0
758,22.0
759,20.0
760,22.0
761,21.0
762,23.0
763,28.0
764,29.0
765,31.0
766,30.0
767,24.0
768,21.0
769,24.0
770,26.0
771,26.0
772,20.0
773,15.0
774,21.0
775,34.0
776,40.0
777,43.0
778,44.0
779,48.0
780,51.0
781,51.0
782,51.0
783,34.0
784,41.0
785,32.0
786,26.0
787,18.0
788,17.0
789,18.0
790,17.0
791,17.0
792,19.0
793,26.0
794,38.0
795,42.0
796,51.0
797,47.0
798,32.0
799,32.0
800,27.0
801,21.0
802,24.0
803,30.0
804,36.0
805,39.0
806,35.0
807,28.0
808,31.0
809,32.0
810,29.0
811,27.0
812,28.0
813,27.0
814,27.0
815,27.0
816,27.0
817,27.0
818,27.0
819,27.0
820,27.0
821,29.0
822,31.0
823,31.0
824,32.0
825,34.0
826,38.0
827,29.0
828,37.0
829,37.0
830,39.0
831,39.0
832,44.0
833,42.0
834,19.0
835,7.0
836,11.0
837,12.0
838,9.0
839,23.0
840,31.0
841,37.0
842,42.0
843,42.0
844,42.0
845,44.0
846,44.0
847,42.0
848,35.0
849,34.0
850,28.0
851,32.0
852,26.0
853,14.0
854,14.0
855,19.0
856,22.0
857,26.0
858,33.0
859,37.0
860,43.0
861,47.0
862,50.0
863,44.0
864,42.0
865,44.0
866,40.0
867,42.0
868,42.0
869,42.0
870,38.0
871,28.0
872,27.0
873,19.0
874,13.0
875,11.0
876,17.0
877,25.0
878,32.0
879,34.0
880,36.0
881,37.0
882,40.0
883,36.0
884,27.0
885,30.0
886,28.0
887,23.0
888,19.0
889,20.0
890,27.0
891,38.0
892,42.0
893,38.0
894,35.0
895,41.0
896,45.0
897,48.0
898,34.0
899,31.0
900,31.0
901,29.0
902,28.0
903,31.0
904,30.0
905,33.0
906,30.0
907,26.0
908,29.0
909,27.0
910,26.0
911,26.0
912,26.0
913,25.0
914,27.0
915,24.0
916,28.0
917,27.0
918,35.0
919,31.0
920,32.0
921,36.0
922,39.0
923,42.0
924,48.0
925,37.0
926,19.0
927,24.0
928,20.0
929,18.0
930,10.0
931,16.0
932,32.0
933,38.0
934,38.0
935,37.0
936,38.0
937,43.0
938,32.0
939,26.0
940,30.0
941,32.0
942,32.0
943,28.0
944,18.0
945,17.0
946,31.0
947,38.0
948,38.0
949,32.0
950,18.0
951,24.0
952,29.0
953,30.0
954,30.0
955,28.0
956,27.0
957,30.0
958,33.0
959,35.0
960,38.0
961,39.0
962,45.0
963,49.0
964,41.0
965,33.0
966,33.0
967,30.0
968,29.0
969,25.0
970,27.0
971,33.0
972,36.0
973,29.0
974,26.0
975,30.0
976,30.0
977,27.0
978,26.0
979,25.0
980,26.0
981,24.0
982,24.0
983,24.0
984,25.0
985,25.0
986,31.0
987,39.0
988,37.0
989,38.0
990,41.0
991,52.0
992,53.0
993,28.0
994,23.0
995,31.0
996,31.0
997,30.0
998,26.0
999,22.0
1000,27.0
1001,36.0
1002,38.0
1003,35.0
1004,35.0
1005,36.0
1006,37.0
1007,35.0
1008,34.0
1009,33.0
1010,33.0
1011,35.0
1012,37.0
1013,38.0
1014,39.0
1015,38.0
1016,37.0
1017,30.0
1018,32.0
1019,32.0
1020,27.0
1021,21.0
1022,20.0
1023,24.0
1024,28.0
1025,29.0
1026,27.0
1027,23.0
1028,16.0
1029,17.0
1030,21.0
1031,25.0
1032,29.0
1033,31.0
1034,34.0
1035,34.0
1036,35.0
1037,37.0
1038,41.0
1039,42.0
1040,45.0
1041,45.0
1042,51.0
1043,26.0
