,0
0,43.0
1,39.0
2,41.0
3,39.0
4,38.0
5,37.0
6,39.0
7,41.0
8,42.0
9,38.0
10,39.0
11,38.0
12,37.0
13,38.0
14,38.0
15,39.0
16,39.0
17,38.0
18,30.0
19,26.0
20,28.0
21,36.0
22,37.0
23,33.0
24,35.0
25,38.0
26,36.0
27,37.0
28,37.0
29,40.0
30,42.0
31,48.0
32,59.0
33,52.0
34,49.0
35,49.0
36,48.0
37,47.0
38,46.0
39,44.0
40,44.0
41,44.0
42,44.0
43,43.0
44,41.0
45,38.0
46,38.0
47,38.0
48,46.0
49,45.0
50,47.0
51,48.0
52,36.0
53,32.0
54,27.0
55,24.0
56,29.0
57,28.0
58,26.0
59,30.0
60,30.0
61,31.0
62,33.0
63,37.0
64,39.0
65,39.0
66,42.0
67,42.0
68,41.0
69,39.0
70,40.0
71,40.0
72,40.0
73,40.0
74,38.0
75,37.0
76,38.0
77,37.0
78,41.0
79,40.0
80,40.0
81,37.0
82,38.0
83,42.0
84,40.0
85,35.0
86,31.0
87,30.0
88,31.0
89,33.0
90,32.0
91,32.0
92,36.0
93,29.0
94,42.0
95,53.0
96,56.0
97,53.0
98,47.0
99,45.0
100,48.0
101,49.0
102,49.0
103,45.0
104,43.0
105,42.0
106,41.0
107,41.0
108,42.0
109,41.0
110,41.0
111,36.0
112,39.0
113,43.0
114,44.0
115,39.0
116,50.0
117,45.0
118,30.0
119,30.0
120,25.0
121,31.0
122,30.0
123,28.0
124,34.0
125,34.0
126,33.0
127,33.0
128,37.0
129,36.0
130,38.0
131,38.0
132,38.0
133,42.0
134,42.0
135,42.0
136,42.0
137,41.0
138,43.0
139,42.0
140,43.0
141,40.0
142,38.0
143,38.0
144,38.0
145,38.0
146,38.0
147,40.0
148,39.0
149,36.0
150,35.0
151,33.0
152,36.0
153,33.0
154,35.0
155,39.0
156,37.0
157,27.0
158,31.0
159,36.0
160,38.0
161,42.0
162,41.0
163,46.0
164,43.0
165,45.0
166,48.0
167,49.0
168,48.0
169,47.0
170,45.0
171,44.0
172,42.0
173,42.0
174,43.0
175,43.0
176,42.0
177,46.0
178,49.0
179,50.0
180,61.0
181,38.0
182,24.0
183,21.0
184,23.0
185,29.0
186,25.0
187,27.0
188,30.0
189,32.0
190,35.0
191,36.0
192,41.0
193,40.0
194,44.0
195,44.0
196,42.0
197,43.0
198,43.0
199,41.0
200,40.0
201,40.0
202,40.0
203,39.0
204,41.0
205,41.0
206,42.0
207,43.0
208,39.0
209,36.0
210,34.0
211,35.0
212,37.0
213,39.0
214,38.0
215,40.0
216,39.0
217,37.0
218,41.0
219,38.0
220,35.0
221,32.0
222,29.0
223,34.0
224,29.0
225,27.0
226,42.0
227,38.0
228,44.0
229,49.0
230,43.0
231,43.0
232,45.0
233,46.0
234,48.0
235,48.0
236,45.0
237,44.0
238,45.0
239,43.0
240,44.0
241,42.0
242,42.0
243,42.0
244,40.0
245,47.0
246,51.0
247,47.0
248,47.0
249,32.0
250,31.0
251,31.0
252,24.0
253,22.0
254,25.0
255,23.0
256,29.0
257,35.0
258,43.0
259,37.0
260,35.0
261,39.0
262,41.0
263,41.0
264,44.0
265,45.0
266,44.0
267,43.0
268,42.0
269,41.0
270,41.0
271,39.0
272,38.0
273,39.0
274,37.0
275,36.0
276,39.0
277,38.0
278,38.0
279,37.0
280,41.0
281,40.0
282,39.0
283,36.0
284,29.0
285,31.0
286,32.0
287,38.0
288,39.0
289,29.0
290,27.0
291,31.0
292,35.0
293,37.0
294,39.0
295,39.0
296,49.0
297,55.0
298,48.0
299,62.0
300,53.0
301,49.0
302,41.0
303,40.0
304,40.0
305,43.0
306,42.0
307,43.0
308,42.0
309,43.0
310,43.0
311,41.0
312,43.0
313,41.0
314,41.0
315,41.0
316,39.0
317,35.0
318,39.0
319,50.0
320,36.0
321,41.0
322,19.0
323,26.0
324,21.0
325,21.0
326,20.0
327,21.0
328,28.0
329,41.0
330,45.0
331,43.0
332,45.0
333,45.0
334,46.0
335,48.0
336,47.0
337,45.0
338,43.0
339,43.0
340,44.0
341,43.0
342,41.0
343,43.0
344,41.0
345,37.0
346,38.0
347,45.0
348,45.0
349,37.0
350,26.0
351,27.0
352,28.0
353,26.0
354,26.0
355,28.0
356,28.0
357,31.0
358,39.0
359,39.0
360,36.0
361,35.0
362,39.0
363,46.0
364,48.0
365,43.0
366,43.0
367,49.0
368,48.0
369,47.0
370,46.0
371,48.0
372,45.0
373,46.0
374,42.0
375,41.0
376,45.0
377,48.0
378,51.0
379,58.0
380,37.0
381,45.0
382,38.0
383,33.0
384,31.0
385,22.0
386,27.0
387,20.0
388,20.0
389,29.0
390,37.0
391,39.0
392,40.0
393,41.0
394,38.0
395,39.0
396,43.0
397,43.0
398,43.0
399,43.0
400,42.0
401,42.0
402,41.0
403,41.0
404,40.0
405,41.0
406,40.0
407,37.0
408,35.0
409,38.0
410,38.0
411,33.0
412,30.0
413,29.0
414,34.0
415,36.0
416,31.0
417,25.0
418,30.0
419,35.0
420,38.0
421,35.0
422,38.0
423,33.0
424,37.0
425,46.0
426,48.0
427,50.0
428,52.0
429,53.0
430,51.0
431,56.0
432,56.0
433,45.0
434,44.0
435,44.0
436,44.0
437,42.0
438,42.0
439,41.0
440,37.0
441,34.0
442,38.0
443,47.0
444,53.0
445,46.0
446,43.0
447,35.0
448,31.0
449,31.0
450,20.0
451,15.0
452,16.0
453,22.0
454,28.0
455,33.0
456,42.0
457,42.0
458,40.0
459,41.0
460,41.0
461,41.0
462,42.0
463,45.0
464,44.0
465,41.0
466,41.0
467,42.0
468,41.0
469,36.0
470,37.0
471,39.0
472,44.0
473,41.0
474,37.0
475,37.0
476,39.0
477,42.0
478,41.0
479,31.0
480,31.0
481,27.0
482,30.0
483,32.0
484,27.0
485,38.0
486,37.0
487,37.0
488,37.0
489,35.0
490,39.0
491,45.0
492,45.0
493,48.0
494,50.0
495,53.0
496,51.0
497,49.0
498,47.0
499,48.0
500,47.0
501,45.0
502,43.0
503,42.0
504,42.0
505,41.0
506,41.0
507,43.0
508,42.0
509,39.0
510,41.0
511,49.0
512,52.0
513,54.0
514,39.0
515,32.0
516,32.0
517,27.0
518,27.0
519,17.0
520,18.0
521,25.0
522,26.0
523,29.0
524,34.0
525,35.0
526,38.0
527,38.0
528,40.0
529,41.0
530,43.0
531,44.0
532,45.0
533,43.0
534,43.0
535,42.0
536,41.0
537,40.0
538,40.0
539,41.0
540,41.0
541,41.0
542,42.0
543,41.0
544,41.0
545,41.0
546,40.0
547,41.0
548,40.0
549,37.0
550,35.0
551,38.0
552,38.0
553,39.0
554,38.0
555,39.0
556,41.0
557,41.0
558,41.0
559,37.0
560,40.0
561,35.0
562,27.0
563,30.0
564,32.0
565,30.0
566,29.0
567,33.0
568,38.0
569,41.0
570,39.0
571,41.0
572,43.0
573,40.0
574,48.0
575,50.0
576,48.0
577,49.0
578,47.0
579,47.0
580,46.0
581,45.0
582,43.0
583,42.0
584,42.0
585,42.0
586,41.0
587,39.0
588,39.0
589,36.0
590,41.0
591,50.0
592,36.0
593,21.0
594,28.0
595,21.0
596,19.0
597,17.0
598,21.0
599,21.0
600,29.0
601,32.0
602,28.0
603,31.0
604,33.0
605,37.0
606,46.0
607,46.0
608,46.0
609,47.0
610,47.0
611,45.0
612,43.0
613,42.0
614,42.0
615,41.0
616,41.0
617,42.0
618,42.0
619,39.0
620,37.0
621,36.0
622,43.0
623,46.0
624,42.0
625,36.0
626,30.0
627,31.0
628,38.0
629,39.0
630,37.0
631,35.0
632,32.0
633,37.0
634,42.0
635,36.0
636,36.0
637,38.0
638,43.0
639,46.0
640,45.0
641,40.0
642,49.0
643,48.0
644,48.0
645,47.0
646,47.0
647,46.0
648,45.0
649,44.0
650,44.0
651,42.0
652,44.0
653,41.0
654,35.0
655,38.0
656,38.0
657,45.0
658,45.0
659,37.0
660,26.0
661,24.0
662,28.0
663,26.0
664,26.0
665,28.0
666,28.0
667,31.0
668,30.0
669,30.0
670,30.0
671,36.0
672,39.0
673,42.0
674,42.0
675,43.0
676,43.0
677,41.0
678,41.0
679,40.0
680,41.0
681,40.0
682,40.0
683,42.0
684,41.0
685,40.0
686,41.0
687,42.0
688,41.0
689,40.0
690,40.0
691,40.0
692,39.0
693,38.0
694,37.0
695,38.0
696,38.0
697,37.0
698,30.0
699,21.0
700,30.0
701,36.0
702,40.0
703,39.0
704,37.0
705,34.0
706,38.0
707,38.0
708,37.0
709,36.0
710,34.0
711,31.0
712,31.0
713,33.0
714,34.0
715,33.0
716,36.0
717,39.0
718,39.0
719,39.0
720,40.0
721,40.0
722,42.0
723,41.0
724,41.0
725,40.0
726,40.0
727,40.0
728,40.0
729,40.0
730,42.0
731,43.0
732,38.0
733,37.0
734,38.0
735,39.0
736,45.0
737,45.0
738,47.0
739,48.0
740,47.0
741,45.0
742,46.0
743,45.0
744,43.0
745,44.0
746,41.0
747,42.0
748,43.0
749,40.0
750,38.0
751,30.0
752,25.0
753,24.0
754,51.0
755,26.0
756,26.0
757,29.0
758,37.0
759,40.0
760,41.0
761,37.0
762,40.0
763,44.0
764,45.0
765,45.0
766,45.0
767,47.0
768,51.0
769,51.0
770,46.0
771,43.0
772,43.0
773,44.0
774,43.0
775,40.0
776,40.0
777,40.0
778,40.0
779,38.0
780,35.0
781,40.0
782,35.0
783,28.0
784,40.0
785,35.0
786,35.0
787,33.0
788,32.0
789,33.0
790,33.0
791,37.0
792,41.0
793,40.0
794,36.0
795,36.0
796,40.0
797,42.0
798,43.0
799,47.0
800,49.0
801,50.0
802,49.0
803,48.0
804,49.0
805,51.0
806,49.0
807,46.0
808,44.0
809,44.0
810,43.0
811,40.0
812,43.0
813,46.0
814,55.0
815,39.0
816,24.0
817,29.0
818,18.0
819,15.0
820,24.0
821,29.0
822,28.0
823,27.0
824,30.0
825,34.0
826,38.0
827,41.0
828,42.0
829,42.0
830,43.0
831,44.0
832,44.0
833,43.0
834,43.0
835,42.0
836,42.0
837,42.0
838,42.0
839,42.0
840,40.0
841,41.0
842,41.0
843,40.0
844,37.0
845,36.0
846,38.0
847,39.0
848,38.0
849,39.0
850,40.0
851,40.0
852,42.0
853,41.0
854,36.0
855,30.0
856,27.0
857,27.0
858,34.0
859,33.0
860,32.0
861,28.0
862,27.0
863,51.0
864,33.0
865,33.0
866,22.0
867,22.0
868,21.0
869,29.0
870,33.0
871,37.0
872,40.0
873,41.0
874,41.0
875,42.0
876,43.0
877,44.0
878,44.0
879,43.0
880,43.0
881,42.0
882,41.0
883,40.0
884,41.0
885,40.0
886,39.0
887,41.0
888,40.0
889,38.0
890,37.0
891,40.0
892,41.0
893,42.0
894,39.0
895,39.0
896,40.0
897,39.0
898,42.0
899,53.0
900,39.0
901,32.0
902,27.0
903,27.0
904,38.0
905,37.0
906,28.0
907,25.0
908,31.0
909,34.0
910,34.0
911,37.0
912,42.0
913,44.0
914,46.0
915,48.0
916,49.0
917,49.0
918,44.0
919,47.0
920,43.0
921,44.0
922,43.0
923,38.0
924,42.0
925,47.0
926,49.0
927,51.0
928,36.0
929,22.0
930,9.0
931,21.0
932,33.0
933,39.0
934,48.0
935,46.0
936,40.0
937,34.0
938,36.0
939,34.0
940,37.0
941,38.0
942,37.0
943,41.0
944,43.0
945,44.0
946,43.0
947,45.0
948,45.0
949,42.0
950,40.0
951,38.0
952,38.0
953,37.0
954,37.0
955,32.0
956,33.0
957,36.0
958,33.0
959,37.0
960,39.0
961,38.0
962,35.0
963,39.0
964,34.0
965,37.0
966,43.0
967,43.0
968,46.0
969,49.0
970,44.0
971,45.0
972,47.0
