,0
0,33.0
1,36.0
2,38.0
3,37.0
4,34.0
5,32.0
6,26.0
7,30.0
8,30.0
9,31.0
10,34.0
11,35.0
12,44.0
13,43.0
14,35.0
15,21.0
16,18.0
17,28.0
18,26.0
19,18.0
20,12.0
21,22.0
22,25.0
23,22.0
24,20.0
25,19.0
26,21.0
27,26.0
28,34.0
29,37.0
30,38.0
31,38.0
32,37.0
33,36.0
34,36.0
35,36.0
36,37.0
37,33.0
38,32.0
39,34.0
40,37.0
41,38.0
42,36.0
43,38.0
44,38.0
45,30.0
46,34.0
47,43.0
48,47.0
49,49.0
50,35.0
51,29.0
52,26.0
53,25.0
54,30.0
55,29.0
56,30.0
57,20.0
58,22.0
59,18.0
60,12.0
61,20.0
62,30.0
63,32.0
64,33.0
65,38.0
66,43.0
67,45.0
68,36.0
69,40.0
70,37.0
71,35.0
72,31.0
73,31.0
74,32.0
75,31.0
76,29.0
77,31.0
78,30.0
79,30.0
80,28.0
81,26.0
82,27.0
83,29.0
84,29.0
85,30.0
86,31.0
87,30.0
88,29.0
89,29.0
90,30.0
91,30.0
92,29.0
93,29.0
94,31.0
95,34.0
96,36.0
97,37.0
98,36.0
99,34.0
100,33.0
101,34.0
102,33.0
103,27.0
104,23.0
105,28.0
106,34.0
107,42.0
108,45.0
109,41.0
110,34.0
111,26.0
112,22.0
113,19.0
114,17.0
115,12.0
116,14.0
117,20.0
118,24.0
119,24.0
120,24.0
121,25.0
122,27.0
123,33.0
124,38.0
125,38.0
126,36.0
127,35.0
128,34.0
129,33.0
130,30.0
131,30.0
132,31.0
133,33.0
134,34.0
135,36.0
136,37.0
137,41.0
138,41.0
139,38.0
140,42.0
141,47.0
142,45.0
143,38.0
144,36.0
145,26.0
146,16.0
147,17.0
148,25.0
149,34.0
150,39.0
151,40.0
152,33.0
153,14.0
154,14.0
155,26.0
156,35.0
157,38.0
158,33.0
159,35.0
160,43.0
161,40.0
162,33.0
163,35.0
164,36.0
165,35.0
166,31.0
167,30.0
168,30.0
169,31.0
170,29.0
171,27.0
172,28.0
173,28.0
174,28.0
175,28.0
176,29.0
177,29.0
178,28.0
179,29.0
180,30.0
181,30.0
182,29.0
183,30.0
184,29.0
185,30.0
186,29.0
187,30.0
188,32.0
189,35.0
190,35.0
191,34.0
192,34.0
193,34.0
194,31.0
195,29.0
196,26.0
197,27.0
198,32.0
199,35.0
200,42.0
201,49.0
202,43.0
203,34.0
204,21.0
205,22.0
206,21.0
207,27.0
208,17.0
209,6.0
210,18.0
211,23.0
212,20.0
213,19.0
214,22.0
215,24.0
216,35.0
217,40.0
218,38.0
219,38.0
220,39.0
221,37.0
222,34.0
223,32.0
224,31.0
225,31.0
226,31.0
227,32.0
228,33.0
229,39.0
230,43.0
231,38.0
232,38.0
233,46.0
234,50.0
235,48.0
236,42.0
237,39.0
238,34.0
239,25.0
240,20.0
241,19.0
242,25.0
243,30.0
244,35.0
245,30.0
246,18.0
247,16.0
248,22.0
249,24.0
250,28.0
251,31.0
252,35.0
253,34.0
254,38.0
255,40.0
256,40.0
257,42.0
258,37.0
259,34.0
260,33.0
261,33.0
262,33.0
263,29.0
264,27.0
265,28.0
266,28.0
267,27.0
268,27.0
269,27.0
270,28.0
271,30.0
272,31.0
273,30.0
274,31.0
275,30.0
276,29.0
277,28.0
278,29.0
279,29.0
280,29.0
281,32.0
282,35.0
283,37.0
284,37.0
285,34.0
286,34.0
287,34.0
288,31.0
289,28.0
290,25.0
291,29.0
292,32.0
293,37.0
294,48.0
295,46.0
296,38.0
297,28.0
298,19.0
299,23.0
300,28.0
301,21.0
302,7.0
303,11.0
304,22.0
305,24.0
306,23.0
307,22.0
308,25.0
309,32.0
310,35.0
311,37.0
312,37.0
313,37.0
314,38.0
315,35.0
316,33.0
317,33.0
318,32.0
319,32.0
320,34.0
321,35.0
322,36.0
323,41.0
324,38.0
325,33.0
326,39.0
327,50.0
328,45.0
329,49.0
330,44.0
331,32.0
332,24.0
333,21.0
334,22.0
335,24.0
336,28.0
337,36.0
338,30.0
339,13.0
340,11.0
341,18.0
342,28.0
343,29.0
344,29.0
345,35.0
346,40.0
347,37.0
348,38.0
349,40.0
350,40.0
351,36.0
352,33.0
353,31.0
354,34.0
355,34.0
356,29.0
357,28.0
358,29.0
359,29.0
360,28.0
361,29.0
362,30.0
363,31.0
364,31.0
365,32.0
366,32.0
367,32.0
368,31.0
369,32.0
370,31.0
371,29.0
372,29.0
373,30.0
374,30.0
375,30.0
376,32.0
377,34.0
378,33.0
379,31.0
380,30.0
381,32.0
382,34.0
383,29.0
384,21.0
385,26.0
386,33.0
387,43.0
388,45.0
389,45.0
390,39.0
391,28.0
392,22.0
393,27.0
394,27.0
395,31.0
396,17.0
397,8.0
398,20.0
399,23.0
400,22.0
401,20.0
402,23.0
403,25.0
404,31.0
405,34.0
406,35.0
407,37.0
408,38.0
409,38.0
410,37.0
411,32.0
412,31.0
413,29.0
414,29.0
415,31.0
416,32.0
417,37.0
418,42.0
419,40.0
420,38.0
421,45.0
422,52.0
423,48.0
424,44.0
425,35.0
426,29.0
427,29.0
428,28.0
429,29.0
430,28.0
431,21.0
432,21.0
433,22.0
434,19.0
435,12.0
436,18.0
437,29.0
438,36.0
439,33.0
440,34.0
441,32.0
442,32.0
443,39.0
444,39.0
445,35.0
446,36.0
447,38.0
448,40.0
449,37.0
450,33.0
451,32.0
452,29.0
453,29.0
454,31.0
455,30.0
456,30.0
457,29.0
458,29.0
459,29.0
460,30.0
461,29.0
462,29.0
463,28.0
464,29.0
465,29.0
466,29.0
467,29.0
468,30.0
469,30.0
470,32.0
471,34.0
472,36.0
473,36.0
474,36.0
475,32.0
476,35.0
477,32.0
478,21.0
479,22.0
480,27.0
481,36.0
482,45.0
483,46.0
484,41.0
485,38.0
486,40.0
487,23.0
488,16.0
489,15.0
490,12.0
491,12.0
492,16.0
493,20.0
494,22.0
495,25.0
496,27.0
497,30.0
498,32.0
499,34.0
500,35.0
501,36.0
502,34.0
503,33.0
504,31.0
505,30.0
506,30.0
507,31.0
508,32.0
509,36.0
510,38.0
511,39.0
512,36.0
513,37.0
514,49.0
515,55.0
516,52.0
517,45.0
518,35.0
519,30.0
520,21.0
521,16.0
522,36.0
523,30.0
524,26.0
525,26.0
526,31.0
527,30.0
528,12.0
529,15.0
530,26.0
531,33.0
532,33.0
533,27.0
534,28.0
535,34.0
536,37.0
537,41.0
538,42.0
539,43.0
540,38.0
541,34.0
542,34.0
543,36.0
544,37.0
545,36.0
546,30.0
547,28.0
548,28.0
549,27.0
550,26.0
551,27.0
552,28.0
553,29.0
554,30.0
555,30.0
556,30.0
557,30.0
558,30.0
559,29.0
560,29.0
561,29.0
562,30.0
563,31.0
564,32.0
565,35.0
566,35.0
567,33.0
568,30.0
569,30.0
570,29.0
571,24.0
572,21.0
573,29.0
574,33.0
575,29.0
576,32.0
577,46.0
578,63.0
579,53.0
580,24.0
581,19.0
582,25.0
583,29.0
584,24.0
585,17.0
586,17.0
587,19.0
588,17.0
589,16.0
590,20.0
591,23.0
592,28.0
593,35.0
594,41.0
595,35.0
596,31.0
597,35.0
598,35.0
599,33.0
600,31.0
601,30.0
602,31.0
603,35.0
604,37.0
605,36.0
606,37.0
607,39.0
608,39.0
609,35.0
610,38.0
611,45.0
612,44.0
613,40.0
614,38.0
615,30.0
616,23.0
617,25.0
618,35.0
619,37.0
620,34.0
621,33.0
622,35.0
623,29.0
624,9.0
625,10.0
626,21.0
627,32.0
628,31.0
629,30.0
630,32.0
631,40.0
632,44.0
633,39.0
634,39.0
635,41.0
636,37.0
637,30.0
638,29.0
639,29.0
640,29.0
641,29.0
642,28.0
643,28.0
644,29.0
645,29.0
646,28.0
647,28.0
648,29.0
649,31.0
650,30.0
651,30.0
652,31.0
653,32.0
654,31.0
655,29.0
656,27.0
657,26.0
658,28.0
659,31.0
660,33.0
661,35.0
662,36.0
663,36.0
664,35.0
665,34.0
666,34.0
667,32.0
668,25.0
669,26.0
670,29.0
671,33.0
672,39.0
673,43.0
674,38.0
675,34.0
676,23.0
677,17.0
678,29.0
679,26.0
680,15.0
681,17.0
682,21.0
683,18.0
684,21.0
685,24.0
686,26.0
687,27.0
688,31.0
689,33.0
690,35.0
691,37.0
692,37.0
693,37.0
694,37.0
695,38.0
696,36.0
697,33.0
698,32.0
699,36.0
700,36.0
701,34.0
702,35.0
703,40.0
704,49.0
705,52.0
706,44.0
707,38.0
708,33.0
709,30.0
710,23.0
711,22.0
712,27.0
713,27.0
714,30.0
715,31.0
716,32.0
717,23.0
718,13.0
719,16.0
720,23.0
721,33.0
722,35.0
723,39.0
724,41.0
725,36.0
726,34.0
727,30.0
728,32.0
729,37.0
730,39.0
731,37.0
732,34.0
733,31.0
734,29.0
735,29.0
736,29.0
737,30.0
738,31.0
739,30.0
740,30.0
741,30.0
742,30.0
743,30.0
744,31.0
745,31.0
746,33.0
747,33.0
748,33.0
749,32.0
750,29.0
751,29.0
752,29.0
753,27.0
754,28.0
755,29.0
756,31.0
757,34.0
758,37.0
759,38.0
760,37.0
761,32.0
762,28.0
763,27.0
764,28.0
765,30.0
766,32.0
767,36.0
768,38.0
769,33.0
770,33.0
771,27.0
772,20.0
773,18.0
774,12.0
775,20.0
776,22.0
777,22.0
778,22.0
779,25.0
780,30.0
781,34.0
782,34.0
783,36.0
784,36.0
785,36.0
786,35.0
787,34.0
788,31.0
789,33.0
790,33.0
791,31.0
792,29.0
793,34.0
794,40.0
795,41.0
796,37.0
797,34.0
798,36.0
799,38.0
800,44.0
801,49.0
802,46.0
803,35.0
804,30.0
805,31.0
806,28.0
807,24.0
808,24.0
809,21.0
810,24.0
811,28.0
812,24.0
813,23.0
814,26.0
815,27.0
816,33.0
817,39.0
818,46.0
819,33.0
820,22.0
821,31.0
822,31.0
823,26.0
824,28.0
825,33.0
826,35.0
827,36.0
828,36.0
829,37.0
830,34.0
831,32.0
832,31.0
833,33.0
834,33.0
835,33.0
836,32.0
837,33.0
838,34.0
839,33.0
840,31.0
841,30.0
842,30.0
843,29.0
844,28.0
845,29.0
846,29.0
847,28.0
848,28.0
849,30.0
850,32.0
851,33.0
852,33.0
853,33.0
854,34.0
855,34.0
856,32.0
857,32.0
858,34.0
859,39.0
860,35.0
861,26.0
862,24.0
863,27.0
864,31.0
865,32.0
866,29.0
867,26.0
868,26.0
869,24.0
870,27.0
871,34.0
872,41.0
873,45.0
874,44.0
875,43.0
876,44.0
877,47.0
878,47.0
879,39.0
880,46.0
881,44.0
882,30.0
883,32.0
884,34.0
885,27.0
886,21.0
887,20.0
888,18.0
889,19.0
890,20.0
891,21.0
892,20.0
893,21.0
894,22.0
895,24.0
896,26.0
897,28.0
898,30.0
899,31.0
900,30.0
901,30.0
902,28.0
903,31.0
904,33.0
905,36.0
906,37.0
907,37.0
908,37.0
909,34.0
910,31.0
911,32.0
912,34.0
913,29.0
914,28.0
915,35.0
916,38.0
917,40.0
918,40.0
919,37.0
920,50.0
921,39.0
922,14.0
923,5.0
924,8.0
925,20.0
926,31.0
927,44.0
928,44.0
929,30.0
930,28.0
931,30.0
932,30.0
933,28.0
934,27.0
935,25.0
936,27.0
937,30.0
938,30.0
939,32.0
940,35.0
941,36.0
942,37.0
943,35.0
944,32.0
945,30.0
946,29.0
947,29.0
948,30.0
949,29.0
950,25.0
951,22.0
952,24.0
953,28.0
954,33.0
955,35.0
956,37.0
957,34.0
958,30.0
959,32.0
960,33.0
961,36.0
962,35.0
963,36.0
964,41.0
965,46.0
966,48.0
967,49.0
968,46.0
969,43.0
970,36.0
971,31.0
972,28.0
973,30.0
974,25.0
975,22.0
976,26.0
977,27.0
978,29.0
979,27.0
980,25.0
981,26.0
982,25.0
983,24.0
984,22.0
985,24.0
986,26.0
987,27.0
988,29.0
989,31.0
990,32.0
991,31.0
992,26.0
993,24.0
994,25.0
995,25.0
996,27.0
997,30.0
998,32.0
999,35.0
1000,38.0
1001,41.0
1002,40.0
1003,40.0
1004,39.0
1005,36.0
1006,30.0
1007,27.0
1008,32.0
1009,37.0
1010,37.0
1011,39.0
1012,32.0
1013,31.0
1014,38.0
1015,23.0
1016,17.0
1017,23.0
1018,21.0
1019,21.0
1020,22.0
1021,25.0
1022,28.0
1023,32.0
1024,36.0
1025,36.0
1026,36.0
1027,35.0
1028,34.0
1029,32.0
1030,33.0
1031,32.0
1032,32.0
1033,32.0
1034,32.0
1035,32.0
1036,31.0
1037,31.0
1038,30.0
1039,31.0
1040,32.0
1041,33.0
1042,32.0
1043,34.0
1044,30.0
1045,24.0
1046,28.0
1047,28.0
1048,26.0
1049,29.0
1050,28.0
1051,30.0
1052,30.0
1053,31.0
1054,31.0
1055,34.0
1056,39.0
1057,44.0
1058,46.0
1059,48.0
1060,47.0
1061,41.0
1062,38.0
1063,40.0
1064,40.0
1065,31.0
1066,27.0
1067,29.0
1068,28.0
1069,30.0
1070,34.0
1071,28.0
1072,25.0
1073,20.0
1074,21.0
1075,22.0
1076,22.0
1077,23.0
1078,24.0
1079,25.0
1080,27.0
1081,28.0
1082,30.0
1083,33.0
1084,34.0
1085,33.0
1086,30.0
1087,29.0
1088,28.0
1089,27.0
1090,28.0
1091,29.0
1092,30.0
1093,29.0
1094,30.0
1095,31.0
1096,32.0
1097,30.0
1098,36.0
1099,30.0
1100,26.0
1101,33.0
1102,44.0
1103,47.0
1104,54.0
1105,56.0
1106,34.0
1107,33.0
1108,22.0
1109,13.0
1110,14.0
1111,19.0
1112,23.0
1113,23.0
1114,31.0
1115,36.0
1116,35.0
1117,33.0
1118,33.0
1119,34.0
1120,31.0
1121,28.0
1122,27.0
1123,29.0
1124,29.0
1125,30.0
1126,31.0
1127,32.0
1128,33.0
1129,33.0
1130,33.0
1131,32.0
1132,32.0
1133,31.0
1134,28.0
1135,28.0
1136,25.0
1137,25.0
1138,30.0
1139,37.0
1140,39.0
1141,36.0
1142,37.0
1143,34.0
1144,28.0
1145,23.0
1146,27.0
1147,27.0
1148,23.0
1149,26.0
1150,29.0
1151,36.0
1152,42.0
1153,47.0
1154,47.0
1155,45.0
1156,45.0
1157,43.0
1158,44.0
1159,44.0
1160,38.0
1161,41.0
1162,30.0
1163,23.0
1164,24.0
1165,26.0
1166,28.0
1167,26.0
1168,25.0
1169,25.0
1170,23.0
1171,23.0
1172,19.0
1173,18.0
1174,22.0
1175,24.0
1176,24.0
1177,26.0
1178,30.0
1179,33.0
1180,34.0
1181,35.0
1182,31.0
1183,29.0
1184,28.0
1185,26.0
1186,27.0
